room_name,objectId,categoryId,NYU40,mpr40,translation,index,mpcat40,split
2azQ1b91cZZ_room7,28,12,35,28,"[-8.099803887161555, -2.6713337951100797, 2.476422547074535]",12,lighting,val
2azQ1b91cZZ_room7,26,16,40,14,"[-9.690832472889108, -4.938778452245746, 1.476089093363787]",16,plant,val
2azQ1b91cZZ_room7,7,97,7,5,"[-8.820725057639327, -2.7936605150793112, 0.5679454886230942]",97,table,val
2azQ1b91cZZ_room7,23,7,5,3,"[-8.399721597103362, -3.322328148460678, 0.4254304669213309]",7,chair,val
2azQ1b91cZZ_room7,6,34,5,3,"[-7.025190546581237, -3.7177718456987505, 0.374317655860293]",34,chair,val
2azQ1b91cZZ_room7,17,5,11,6,"[-4.022014826116427, -2.854307169645605, 1.5957013309841426]",5,picture,val
2azQ1b91cZZ_room7,11,7,5,3,"[-6.153825260976037, -4.929643630003461, 0.4333468686735023]",7,chair,val
2azQ1b91cZZ_room7,24,7,5,3,"[-8.935232783202713, -4.248244090396432, 0.4744422485869496]",7,chair,val
2azQ1b91cZZ_room7,15,5,11,6,"[-4.0243417315704875, -2.296472754589347, 1.8889256660328355]",5,picture,val
2azQ1b91cZZ_room7,10,7,5,3,"[-4.283724076039082, -2.311127234005361, 0.408957978432772]",7,chair,val
2azQ1b91cZZ_room7,22,7,5,3,"[-8.372338440443666, -2.5510635761734948, 0.4478225869834926]",7,chair,val
2azQ1b91cZZ_room7,21,7,5,3,"[-8.878585881185314, -1.6286285633910191, 0.4485923524837001]",7,chair,val
2azQ1b91cZZ_room7,13,5,11,6,"[-6.972589294660037, -0.19163272142002027, 1.6953680063491543]",5,picture,val
2azQ1b91cZZ_room7,27,16,40,14,"[-8.955419899088092, -2.9419732113402954, 1.0424365714361936]",16,plant,val
2azQ1b91cZZ_room7,16,5,11,6,"[-4.007018382852163, -2.573109928870434, 1.7081685194363423]",5,picture,val
2azQ1b91cZZ_room7,20,16,40,14,"[-4.275455528903659, -2.8943185801584597, 0.5985887027644758]",16,plant,val
2azQ1b91cZZ_room7,14,15,7,5,"[-6.929101142927294, -2.1231152633713917, 0.204243935019256]",15,table,val
2azQ1b91cZZ_room8,25,35,3,7,"[-5.594274386827526, 1.9202322246179049, 2.1751979940780073]",35,cabinet,val
2azQ1b91cZZ_room8,5,12,35,28,"[-4.780744479672239, 0.8168787286910438, 2.7543381472158806]",12,lighting,val
2azQ1b91cZZ_room8,6,12,35,28,"[-2.0565431814238497, 0.8151410322234105, 2.2780933984568423]",12,lighting,val
2azQ1b91cZZ_room8,24,35,3,7,"[-3.9775358111359354, 1.8854854211326717, 2.1977666449639224]",35,cabinet,val
2azQ1b91cZZ_room8,12,35,3,7,"[-2.254614262955788, 1.8220146988446644, 1.9762011124507248]",35,cabinet,val
2azQ1b91cZZ_room8,2,13,3,7,"[-3.9138127511612915, 1.533590143690718, 0.35936823857522154]",13,cabinet,val
2azQ1b91cZZ_room8,1,13,3,7,"[-5.671350840150121, 1.5564792082350478, 0.3709174751856752]",13,cabinet,val
2azQ1b91cZZ_room8,15,13,3,7,"[-2.0220684347231273, 1.5046254966226553, 0.3682275675995812]",13,cabinet,val
2azQ1b91cZZ_room9,11,12,35,28,"[2.4126603445639976, 1.013217736666019, 2.5338125012471124]",12,lighting,val
2t7WUuJeko7_room0,1,5,11,6,"[0.791481538872329, 1.8416193046769895, 1.6914757756920127]",5,picture,test
2t7WUuJeko7_room0,15,5,11,6,"[5.8216298800487065, 1.583135099317919, 1.5511839343255098]",5,picture,test
2t7WUuJeko7_room0,26,19,35,28,"[4.707477875924178, 1.5902663019307999, 1.2946790804041077]",19,lighting,test
2t7WUuJeko7_room0,18,7,5,3,"[4.438192315523137, -0.5312696541505171, 0.4884503825531645]",7,chair,test
2t7WUuJeko7_room0,21,7,5,3,"[4.290797982680595, 0.35260360926063467, 0.4682130884421242]",7,chair,test
2t7WUuJeko7_room0,3,29,5,3,"[-0.39119975891826186, -1.1278778227636252, 0.5543473211357802]",29,chair,test
2t7WUuJeko7_room0,13,29,5,3,"[1.3509559954233592, -1.1934912505070807, 0.603209054935209]",29,chair,test
2t7WUuJeko7_room0,25,7,5,3,"[3.9488554147677872, 1.6651966693219502, 0.43575558886249616]",7,chair,test
2t7WUuJeko7_room0,39,15,7,5,"[4.94310117357481, -1.619902748413027, 0.41718453938637595]",15,table,test
2t7WUuJeko7_room0,38,15,7,5,"[0.5324092325237062, -1.5284446699648562, 0.4902346654846997]",15,table,test
2t7WUuJeko7_room0,27,15,7,5,"[5.077875190243429, 1.8614746283511727, 1.5710467222292408]",15,table,test
2t7WUuJeko7_room0,24,7,5,3,"[5.348123879315311, 1.5754553543272602, 0.3358890971762747]",7,chair,test
2t7WUuJeko7_room0,20,7,5,3,"[5.301034788816702, 0.44796702591465243, 0.4360343125210639]",7,chair,test
2t7WUuJeko7_room0,8,15,7,5,"[4.725367209399341, 0.013506855154735608, 0.6873331702413308]",15,table,test
2t7WUuJeko7_room0,23,15,7,5,"[4.747082759405821, 1.5974556385958922, 0.44635591680052483]",15,table,test
2t7WUuJeko7_room0,37,5,11,6,"[1.0421586495001338, -1.8399831332049323, 1.8446610682218978]",5,picture,test
2t7WUuJeko7_room0,30,7,5,3,"[-0.7659802138219306, 1.156841939627167, 0.4676807446814939]",7,chair,test
2t7WUuJeko7_room0,19,7,5,3,"[5.271527235913063, -0.4161416020230642, 0.4820349561280793]",7,chair,test
2t7WUuJeko7_room0,32,16,40,14,"[-0.9431286881774579, -0.031925012708443605, 0.8231610706354802]",16,plant,test
2t7WUuJeko7_room0,22,16,40,14,"[4.758798000681752, 0.00013914954542076287, 0.9123400686159415]",16,plant,test
2t7WUuJeko7_room0,31,47,39,5,"[-0.7344100807804965, -0.03595715937884568, 0.6139506211411327]",47,table,test
2t7WUuJeko7_room0,11,14,16,12,"[4.148572534404389, 1.8664432382656195, 1.5885884740399807]",14,curtain,test
2t7WUuJeko7_room0,36,5,11,6,"[-0.024032563901931533, -1.8506998380889064, 1.7870253985342772]",5,picture,test
2t7WUuJeko7_room0,14,5,11,6,"[6.264154753191717, 1.224452676238685, 1.8202162288386246]",5,picture,test
2t7WUuJeko7_room0,7,23,15,31,"[2.3330804862933934, -1.690335000058497, 0.9585886380419107]",23,shelving,test
2t7WUuJeko7_room1,14,5,11,6,"[7.066866314929465, 0.3447756960988045, 1.3877664037372754]",5,picture,test
2t7WUuJeko7_room1,18,14,16,12,"[9.622369986830739, -1.911996127720621, 1.0431441756656203]",14,curtain,test
2t7WUuJeko7_room1,26,5,11,6,"[10.088844868246579, -1.338467940240459, 1.638592793706149]",5,picture,test
2t7WUuJeko7_room1,12,5,11,6,"[10.05285996508114, 1.0321408580845688, 1.5641202757105601]",5,picture,test
2t7WUuJeko7_room1,13,5,11,6,"[7.075098295680812, 0.6764352100143016, 1.6140082722804585]",5,picture,test
2t7WUuJeko7_room1,19,14,16,12,"[7.6342022928324615, 1.7998669815976083, 1.5364274684963615]",14,curtain,test
2t7WUuJeko7_room1,23,13,3,7,"[9.79211420312744, -0.7635317043984693, 0.282337469594969]",13,cabinet,test
2t7WUuJeko7_room1,17,5,11,6,"[9.01346301610491, 1.8617001787751122, 1.5458020615366708]",5,picture,test
2t7WUuJeko7_room1,2,7,5,3,"[8.465088691756772, -1.2187077981401286, 0.45175107223392735]",7,chair,test
2t7WUuJeko7_room1,11,7,5,3,"[7.198442236050031, -0.22771117593516152, 0.338247711637438]",7,chair,test
2t7WUuJeko7_room1,15,16,40,14,"[7.279050298398525, 0.8141807509062406, 0.7417459381014284]",16,plant,test
2t7WUuJeko7_room1,3,14,16,12,"[10.005877359980794, -0.24880644061211793, 1.4509766400400164]",14,curtain,test
2t7WUuJeko7_room1,10,42,14,5,"[8.419549100731688, -1.6395568228901185, 0.3463075474986418]",42,table,test
2t7WUuJeko7_room1,8,15,7,5,"[7.447200382700061, 0.4577012495468996, 0.3614509649134453]",15,table,test
2t7WUuJeko7_room1,21,5,11,6,"[8.36229615741306, -1.8557526612723316, 1.5880651705794864]",5,picture,test
2t7WUuJeko7_room2,9,7,5,3,"[9.639528668690703, -4.706580858816046, 0.4085458225490877]",7,chair,test
2t7WUuJeko7_room2,13,7,5,3,"[9.663910558911281, -3.413535710262626, 0.43866797034982763]",7,chair,test
2t7WUuJeko7_room2,18,15,7,5,"[9.594497578943594, -4.078155364076368, 0.43250811495982733]",15,table,test
2t7WUuJeko7_room2,2,14,16,12,"[9.998216359436368, -4.371441213520811, 1.268289509249657]",14,curtain,test
2t7WUuJeko7_room2,8,14,16,12,"[9.968451109227965, -4.448059753516668, 2.261640426078437]",14,curtain,test
2t7WUuJeko7_room2,5,14,16,12,"[6.657556713987046, -5.704319163312625, 1.9066645681112457]",14,curtain,test
2t7WUuJeko7_room2,1,14,16,12,"[8.432203580185623, -5.818218623291528, 1.8242639455969873]",14,curtain,test
2t7WUuJeko7_room2,3,13,3,7,"[5.926766207130906, -4.425108450400909, 1.9569252670566188]",13,cabinet,test
2t7WUuJeko7_room2,7,1504,38,31,"[8.848036033640632, -2.591640151420855, 1.524801204648688]",1504,shelving,test
2t7WUuJeko7_room2,12,35,3,7,"[9.565112243420293, -5.336002924675758, 0.7685463365773522]",35,cabinet,test
2t7WUuJeko7_room2,11,35,3,7,"[6.675208759442466, -4.502712837036176, 0.43381485280885784]",35,cabinet,test
2t7WUuJeko7_room3,6,14,16,12,"[5.186883770269149, -5.6523351083378275, 1.807322589220323]",14,curtain,test
2t7WUuJeko7_room3,8,7,5,3,"[5.429667135248584, -2.7986456666020194, 0.4145487022486829]",7,chair,test
2t7WUuJeko7_room3,3,57,3,7,"[4.959253245141318, -2.4166769255548837, 1.5879052352064158]",57,cabinet,test
2t7WUuJeko7_room3,11,5,11,6,"[5.613176168539585, -3.423064752114125, 1.6408449640640845]",5,picture,test
2t7WUuJeko7_room3,10,5,11,6,"[5.61899275242803, -5.124998203231566, 1.8053516333288546]",5,picture,test
2t7WUuJeko7_room3,7,5,11,6,"[4.497068505409437, -5.738222349607027, 1.6706898994934865]",5,picture,test
2t7WUuJeko7_room3,12,20,19,21,"[5.5750852165162, -3.370519000649076, 1.1352990910833942]",20,mirror,test
2t7WUuJeko7_room4,8,5,11,6,"[2.962588326085163, -3.315275779235529, 1.9305985468376872]",5,picture,test
2t7WUuJeko7_room4,11,5,11,6,"[2.0689442880556617, -2.067789272019561, 1.9217476661776154]",5,picture,test
2t7WUuJeko7_room4,14,5,11,6,"[4.085055293046035, -2.201152358117042, 1.661819110597883]",5,picture,test
2t7WUuJeko7_room4,12,5,11,6,"[2.731464147567749, -2.0154381714272223, 1.6199515781807623]",5,picture,test
2t7WUuJeko7_room4,10,5,11,6,"[3.2630968108021543, -3.4690995803572657, 1.617632064338254]",5,picture,test
2t7WUuJeko7_room4,2,13,3,7,"[2.9247484773308985, -3.188812407706421, 0.9540375274913192]",13,cabinet,test
2t7WUuJeko7_room5,11,5,11,6,"[4.105238379620491, -5.168947292490208, 1.7796990875487633]",5,picture,test
2t7WUuJeko7_room5,10,10,18,8,"[3.8197495517634166, -5.288191805540241, 0.6469217999414012]",10,cushion,test
2t7WUuJeko7_room5,9,14,16,12,"[2.8416747386426335, -7.255421633326162, 1.4672259242809194]",14,curtain,test
2t7WUuJeko7_room5,1,14,16,12,"[4.191647909166927, -6.557989144996638, 1.1022495565111787]",14,curtain,test
2t7WUuJeko7_room5,6,14,16,12,"[1.0532600383898867, -5.10903029172023, 1.4071529484841132]",14,curtain,test
2t7WUuJeko7_room5,20,19,35,28,"[2.018617326065565, -7.088796375702984, 1.2183383388199818]",19,lighting,test
2t7WUuJeko7_room5,21,19,35,28,"[1.2380995531914298, -7.10469975055424, 1.234281144947356]",19,lighting,test
2t7WUuJeko7_room5,17,19,35,28,"[3.8950622607055685, -4.172361681298615, 1.1011138808656518]",19,lighting,test
2t7WUuJeko7_room5,7,7,5,3,"[1.2638427752176233, -4.535293850579573, 0.5471303584018121]",7,chair,test
5ZKStnWn8Zo_room0,32,20,19,21,"[10.571045429236547, 6.993887377527106, 1.7439810461731657]",20,mirror,test
5ZKStnWn8Zo_room0,30,20,19,21,"[7.5675601498178295, 2.8913221419350914, 1.7562172612002955]",20,mirror,test
5ZKStnWn8Zo_room0,43,15,7,5,"[4.599065332467319, 5.322151384735835, 0.6074763638543264]",15,table,test
5ZKStnWn8Zo_room0,38,57,3,7,"[7.6950331577986235, 3.3775281306565925, 0.5622027317536421]",57,cabinet,test
5ZKStnWn8Zo_room0,40,57,3,7,"[10.520901988029081, 6.464022738692847, 0.5984869302942206]",57,cabinet,test
5ZKStnWn8Zo_room0,37,5,11,6,"[4.280695921891219, 5.169708216940607, 1.2656832949056491]",5,picture,test
5ZKStnWn8Zo_room0,42,16,40,14,"[4.856490671800177, 6.347159185186354, 0.6350503996788912]",16,plant,test
5ZKStnWn8Zo_room0,13,16,40,14,"[10.804265249436396, 6.912204938257989, 1.259223939212196]",16,plant,test
5ZKStnWn8Zo_room0,18,5,11,6,"[8.240085714534102, 2.6398958906214287, 1.6692516905196169]",5,picture,test
5ZKStnWn8Zo_room1,17,12,35,28,"[4.729573806126912, 2.8456764254305096, 2.2775314582718744]",12,lighting,test
5ZKStnWn8Zo_room1,18,12,35,28,"[5.948040811865179, 2.862764107214438, 2.2572103728045216]",12,lighting,test
5ZKStnWn8Zo_room1,3,5,11,6,"[5.399385095050425, 2.1588848706933765, 1.5783438325743855]",5,picture,test
5ZKStnWn8Zo_room1,13,16,40,14,"[4.806004238836253, 2.2659082202408203, 0.8580677762369626]",16,plant,test
5ZKStnWn8Zo_room10,47,16,40,14,"[-4.4519802919730616, -4.918445516108734, 0.8352601923243058]",16,plant,test
5ZKStnWn8Zo_room10,17,5,11,6,"[-3.8397576315234407, -5.148871260459977, 1.5627305007944203]",5,picture,test
5ZKStnWn8Zo_room10,23,5,11,6,"[-3.837761352228564, -5.139491901841274, 1.791276300369307]",5,picture,test
5ZKStnWn8Zo_room10,16,5,11,6,"[-4.878860344329188, -5.573655357283931, 1.6271362594298777]",5,picture,test
5ZKStnWn8Zo_room10,24,20,19,21,"[-2.354424978638899, -6.861379601111126, 1.783673364782475]",20,mirror,test
5ZKStnWn8Zo_room10,5,13,3,7,"[-2.8518597649688147, -6.548772046572553, 0.5381182806510121]",13,cabinet,test
5ZKStnWn8Zo_room10,22,16,40,14,"[-2.3517409059614525, -7.6367864405738475, 1.2837535746489899]",16,plant,test
5ZKStnWn8Zo_room11,6,15,7,5,"[-6.544724597220434, -4.257194600405871, 0.43574028044383983]",15,table,test
5ZKStnWn8Zo_room11,8,63,40,6,"[-8.39776707792282, -8.028105325222015, 1.4800059266090393]",63,picture,test
5ZKStnWn8Zo_room11,30,69,35,28,"[-6.447978289485466, -4.387725630536684, 1.0665334222401741]",69,lighting,test
5ZKStnWn8Zo_room11,29,69,35,28,"[-6.663769120167954, -6.622620352325079, 1.333518276916907]",69,lighting,test
5ZKStnWn8Zo_room11,47,739,3,7,"[-5.467151499542634, -7.087239869872708, 0.650549042211488]",739,cabinet,test
5ZKStnWn8Zo_room11,26,5,11,6,"[-5.031985101524306, -3.9540814848765273, 1.6840888093585618]",5,picture,test
5ZKStnWn8Zo_room11,27,5,11,6,"[-5.031453010299443, -7.184538027378901, 1.638360187645358]",5,picture,test
5ZKStnWn8Zo_room11,19,5,11,6,"[-5.596819544232582, -1.3720135428688742, 1.8116093253301195]",5,picture,test
5ZKStnWn8Zo_room11,1,5,11,6,"[-5.595588365949034, -1.373900041029446, 1.332636867250715]",5,picture,test
5ZKStnWn8Zo_room11,2,47,39,5,"[-7.236635613905788, -6.711930757049379, 0.7898088779101727]",47,table,test
5ZKStnWn8Zo_room11,38,16,40,14,"[-5.358202029209511, -7.2016608359766945, 1.2080687913240171]",16,plant,test
5ZKStnWn8Zo_room11,31,16,40,14,"[-5.595620713320301, -3.8957507642260025, 0.2986010093102382]",16,plant,test
5ZKStnWn8Zo_room11,50,29,5,3,"[-6.3052546019748155, -3.425020576114888, 0.5184235089266592]",29,chair,test
5ZKStnWn8Zo_room11,3,29,5,3,"[-7.341541613763131, -4.87243144860677, 0.5670060282165869]",29,chair,test
5ZKStnWn8Zo_room11,52,7,5,3,"[-7.3453369302264715, -7.737446023352331, 0.6827715861608575]",7,chair,test
5ZKStnWn8Zo_room11,40,328,35,28,"[-7.115109320630364, -4.638903704556552, 2.6577444119568177]",328,lighting,test
5ZKStnWn8Zo_room11,49,47,39,5,"[-7.4549025558990225, -3.409058533125962, 0.3362820165793314]",47,table,test
5ZKStnWn8Zo_room12,5,5,11,6,"[-1.0376999093399895, -1.36715755227112, 1.5609244759525023]",5,picture,test
5ZKStnWn8Zo_room12,6,13,3,7,"[-4.443373817737073, -3.9591099912485754, 0.7780979358988926]",13,cabinet,test
5ZKStnWn8Zo_room12,30,13,3,7,"[-4.480398968032694, -3.9138530040010577, 1.890790708975539]",13,cabinet,test
5ZKStnWn8Zo_room12,9,7,5,3,"[-0.3636066007452734, -1.8286751375451404, 0.640011259645107]",7,chair,test
5ZKStnWn8Zo_room12,14,5,11,6,"[-1.4406071061587464, -1.3731701588103784, 1.5906486860296345]",5,picture,test
5ZKStnWn8Zo_room12,2,7,5,3,"[-1.8891216034679903, -1.8055354735835971, 0.6143977434176959]",7,chair,test
5ZKStnWn8Zo_room12,15,12,35,28,"[-0.689321968154829, -3.342413309167643, 2.101413830381925]",12,lighting,test
5ZKStnWn8Zo_room12,10,15,7,5,"[-1.1357612749742643, -1.7432949088614083, 0.7385767936171972]",15,table,test
5ZKStnWn8Zo_room12,12,12,35,28,"[3.0041989206792823, -3.337171666650658, 2.083836776326852]",12,lighting,test
5ZKStnWn8Zo_room13,2,69,35,28,"[7.495228744467177, -2.0070109252344097, 1.3955781378282828]",69,lighting,test
5ZKStnWn8Zo_room13,7,69,35,28,"[6.799951548344527, -2.6865624056416992, 1.4041465125388481]",69,lighting,test
5ZKStnWn8Zo_room13,3,20,19,21,"[7.270789441197929, -2.5270443141929473, 1.4115783585921142]",20,mirror,test
5ZKStnWn8Zo_room13,20,5,11,6,"[7.968905257066554, 1.3997908107740886, 1.7491059949724737]",5,picture,test
5ZKStnWn8Zo_room13,21,5,11,6,"[7.9869305067337475, 1.3856272734701633, 1.2661621179431677]",5,picture,test
5ZKStnWn8Zo_room14,18,16,40,14,"[20.440922900468877, 7.430257826585036, -2.3885313134315687]",16,plant,test
5ZKStnWn8Zo_room14,60,16,40,14,"[20.735910516527795, -2.006206915906314, -2.696757465571778]",16,plant,test
5ZKStnWn8Zo_room14,43,16,40,14,"[20.52373198801832, -4.973415812707215, -2.718203036913935]",16,plant,test
5ZKStnWn8Zo_room14,57,16,40,14,"[28.431463405915668, 2.473852456414274, -2.2909267858202966]",16,plant,test
5ZKStnWn8Zo_room14,58,16,40,14,"[20.642415148485398, -7.43673018863248, -1.738232789859931]",16,plant,test
5ZKStnWn8Zo_room14,49,12,35,28,"[14.832109065282912, -7.865462783783201, -0.6898360403757247]",12,lighting,test
5ZKStnWn8Zo_room14,48,12,35,28,"[14.803788896040484, -7.725514958121559, -0.6672403508966619]",12,lighting,test
5ZKStnWn8Zo_room14,59,16,40,14,"[19.999768359988344, -6.919559633030611, -2.3190623404932955]",16,plant,test
5ZKStnWn8Zo_room14,51,12,35,28,"[14.922518034776052, -4.789166937271754, -0.7501177849868933]",12,lighting,test
5ZKStnWn8Zo_room14,25,130,40,14,"[20.04925069621965, -7.939173941518746, -1.1870567611619538]",130,plant,test
5ZKStnWn8Zo_room14,56,130,40,14,"[25.527462402568098, 7.5535943179822755, -1.8348875318434599]",130,plant,test
5ZKStnWn8Zo_room14,44,580,5,3,"[15.646510465070605, 2.974272979190573, -2.5467423198278993]",580,chair,test
5ZKStnWn8Zo_room14,4,632,40,14,"[17.167642594501157, -3.1542749785012165, -1.6310513490078808]",632,plant,test
5ZKStnWn8Zo_room14,9,632,40,14,"[15.131884091813987, -2.8085848404487224, -2.290777767026412]",632,plant,test
5ZKStnWn8Zo_room14,6,632,40,14,"[15.158107150455988, -7.4953249326738955, -2.291415251706714]",632,plant,test
5ZKStnWn8Zo_room14,3,130,40,14,"[17.803802104487644, -8.99507546286108, -1.7417707121212038]",130,plant,test
5ZKStnWn8Zo_room14,11,632,40,14,"[16.910993148656217, 1.9272882689072084, -2.6388419870752022]",632,plant,test
5ZKStnWn8Zo_room14,41,274,40,14,"[23.443715004953216, 6.633715140969307, -2.7995277634092597]",274,plant,test
5ZKStnWn8Zo_room14,32,632,40,14,"[19.65145156087143, 4.546888192872253, -2.922959943470838]",632,plant,test
5ZKStnWn8Zo_room14,46,130,40,14,"[26.388043253349537, -6.153151668201794, -2.305831203316197]",130,plant,test
5ZKStnWn8Zo_room14,40,632,40,14,"[15.157901576480025, 2.4057113685697877, -2.7646522180839153]",632,plant,test
5ZKStnWn8Zo_room14,35,632,40,14,"[16.7827816292391, 2.534998174441063, -2.9618626696578527]",632,plant,test
5ZKStnWn8Zo_room14,31,632,40,14,"[20.26798931449073, 1.5631140269707648, -2.871788949763394]",632,plant,test
5ZKStnWn8Zo_room14,45,580,5,3,"[15.627649285101121, 5.122478994554089, -2.6009585512838056]",580,chair,test
5ZKStnWn8Zo_room14,37,580,5,3,"[17.075768778059217, 3.5009713932319926, -2.6239115745932966]",580,chair,test
5ZKStnWn8Zo_room14,39,274,40,14,"[20.187980776913562, -4.822133404891385, -2.9035461902831092]",274,plant,test
5ZKStnWn8Zo_room14,20,130,40,14,"[19.72867605694354, -8.275525422454795, -1.3244543165585827]",130,plant,test
5ZKStnWn8Zo_room14,50,130,40,14,"[25.970535442746918, -6.100015730693422, -2.6829215329268883]",130,plant,test
5ZKStnWn8Zo_room14,36,130,40,14,"[25.016326021824487, -5.239763991865098, -1.1262683361701296]",130,plant,test
5ZKStnWn8Zo_room14,19,130,40,14,"[17.63376271452795, 2.3660177936931763, -1.838673770141487]",130,plant,test
5ZKStnWn8Zo_room14,7,130,40,14,"[16.86656206666825, 2.289980818396029, -1.719403844289357]",130,plant,test
5ZKStnWn8Zo_room14,27,130,40,14,"[20.263746813501328, 8.133092102084614, -1.7119398636788856]",130,plant,test
5ZKStnWn8Zo_room14,2,130,40,14,"[23.66461075909565, 7.544130618448202, -1.3211717895689727]",130,plant,test
5ZKStnWn8Zo_room14,17,130,40,14,"[20.856376137649804, 7.9459246037996305, -1.3288945209736016]",130,plant,test
5ZKStnWn8Zo_room14,10,130,40,14,"[25.967514202041407, -6.90187006966774, -2.3217911870568395]",130,plant,test
5ZKStnWn8Zo_room14,55,130,40,14,"[24.564334771935464, 4.236168968472656, -1.482844457314062]",130,plant,test
5ZKStnWn8Zo_room14,54,130,40,14,"[23.980672090065774, 4.839412764721157, -2.1574827495929414]",130,plant,test
5ZKStnWn8Zo_room14,21,130,40,14,"[22.403326051955254, 7.820545459849723, -1.9491984397132924]",130,plant,test
5ZKStnWn8Zo_room14,26,130,40,14,"[21.510629376721152, 7.789501038701588, -1.4745586529422037]",130,plant,test
5ZKStnWn8Zo_room14,47,130,40,14,"[23.851188613335612, 6.391346865820016, -0.658846052069413]",130,plant,test
5ZKStnWn8Zo_room14,5,130,40,14,"[16.13467762355628, 7.651044230491021, -1.359411319197737]",130,plant,test
5ZKStnWn8Zo_room15,66,13,3,7,"[8.097017983670815, 4.166912911063919, -2.6322956110664864]",13,cabinet,test
5ZKStnWn8Zo_room15,63,13,3,7,"[8.10990427044176, 4.247842368625459, -1.1419869249923125]",13,cabinet,test
5ZKStnWn8Zo_room15,12,15,7,5,"[8.86370999156358, 3.5179531906179324, -2.205099185962163]",15,table,test
